Material Composition,EnergyAboveHull,Formation_energy,Paper citation
Pr8Ni8O24,120.5966152,-1.473595644,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc4Co4O24,42.90406645,-2.410182371,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc4Cr4O24,0,-2.696375652,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc4Fe4O24,28.72421875,-2.570451263,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc4Mn4O24,51.95072185,-2.591290663,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc4Ni4O24,110.7169429,-2.242259309,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc6Co2O24,36.35679348,-2.746066547,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc6Cr2O24,10.35277113,-2.889402063,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc6Fe2O24,27.59599463,-2.827871868,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc6Mn2O24,42.74924617,-2.834751568,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc6Ni2O24,71.67773168,-2.660690516,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc7Co1O24,31.16453199,-2.915927261,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc7Cr1O24,17.67339581,-2.988084143,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc7Fe1O24,25.71300756,-2.957901046,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc7Mn1O24,33.67375834,-2.960956771,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc7Ni1O24,47.24337609,-2.87482087,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Sc8O24,23.6410205,-3.088119224,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti4Co4O24,14.00114963,-2.457010725,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti4Cr4O24,49.42529029,-2.547046755,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti4Fe4O24,19.80860463,-2.518952616,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti4Mn4O24,35.72806622,-2.569356767,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti4Ni4O24,23.22818913,-2.368624162,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti6Co2O24,137.8819392,-2.624956828,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti6Cr2O24,95.49667394,-2.667342093,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti6Fe2O24,105.4423684,-2.657396399,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti6Mn2O24,80.68941837,-2.682149349,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti6Ni2O24,178.1377204,-2.584701047,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti7Co1O24,94.05845519,-2.68828038,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti7Cr1O24,57.60884947,-2.714388262,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti7Fe1O24,85.89085769,-2.697841915,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti7Mn1O24,68.90928714,-2.70867839,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti7Ni1O24,125.2153697,-2.659869989,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ti8O24,32.611025,-2.748544431,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V4Co4O24,69.00741775,-2.124383161,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V4Cr4O24,0,-2.329609192,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V4Fe4O24,26.1974495,-2.201067803,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V4Ni4O24,103.7439688,-2.050066849,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V6Co2O24,54.06078892,-2.238717607,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V6Cr2O24,0,-2.351029873,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V6Fe2O24,5.206718172,-2.287571678,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V6Ni2O24,73.75357017,-2.219024826,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V7Co1O24,11.27808202,-2.313318081,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V7Cr1O24,0,-2.362349713,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V7Fe1O24,0,-2.328584366,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V7Ni1O24,44.54672265,-2.28004944,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8V8O24,0,-2.384935304,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Co8O24,53.28563087,-1.844419716,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Cr8O24,9.319248469,-2.381583277,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Fe8O24,29.91570663,-2.117414499,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Ga8O24,77.23771408,-2.303766184,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Mn8O24,42.38549807,-2.209699799,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Ni8O24,82.58263368,-1.614902341,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Sc8O24,30.59603878,-3.156954171,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6Ti8O24,45.32728206,-2.836512628,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm2Y6V8O24,0,-2.513207001,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Co8O24,49.47939284,-1.834812283,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Cr8O24,2.550441438,-2.366981344,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Fe8O24,37.78468525,-2.103792316,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Ga8O24,82.90154417,-2.289892501,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Mn8O24,44.40936128,-2.196683366,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Ni8O24,75.67939565,-1.608391908,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Sc8O24,31.26186719,-3.144821738,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4Ti8O24,50.02751813,-2.824640445,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm4Y4V8O24,0,-2.506913568,https://doi.org/10.1016/j.commatsci.2018.04.033
Sm8Fe8O24,272.8043925,-1.8572662,https://doi.org/10.1016/j.commatsci.2018.04.033
Sn4Pr4Ni8O24,232.4540109,-1.056475793,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Co8O24,33.13845536,-1.697041725,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Cr8O24,0,-2.278545536,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Fe8O24,0,-2.032394758,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Ga8O24,75.38976676,-2.171130443,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Mn8O24,32.14395136,-2.086709808,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Ni8O24,155.7928691,-1.3647396,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Sc8O24,11.93148749,-3.02382593,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6Ti8O24,7.378966986,-2.857173637,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2La6V8O24,29.12245041,-2.38122776,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Co8O24,38.14651548,-1.638779526,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Cr8O24,12.16553242,-2.161769337,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Fe8O24,48.37559255,-1.913998059,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Ga8O24,135.9918852,-2.052149994,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Mn8O24,28.24964357,-2.034456609,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Ni8O24,152.4294293,-1.314848901,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Sc8O24,63.31725662,-2.918404981,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6Ti8O24,0,-2.782040689,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Pr6V8O24,0,-2.311452811,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Co8O24,72.67252036,-1.691783311,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Cr8O24,61.11953163,-2.218911622,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Fe8O24,49.2018258,-1.963041344,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Ga8O24,152.1549455,-2.108881779,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Mn8O24,48.24004019,-2.078235644,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Ni8O24,123.2331841,-1.431574936,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Sc8O24,80.17227524,-2.971230766,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6Ti8O24,33.46241925,-2.828899724,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr2Y6V8O24,0,-2.417262596,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Co4Ni4O24,220.161511,-0.982426623,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Co6Ni2O24,170.627481,-1.089768654,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Co7Ni1O24,155.6946369,-1.129729045,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Fe1Co7O24,129.6077796,-1.214000471,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Fe1Ni7O24,237.9927149,-0.866270487,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Fe2Co6O24,118.1032664,-1.258662006,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Fe2Ni6O24,223.8166994,-0.950203413,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn1Co7O24,126.7008224,-1.236495696,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn1Ni7O24,255.4789831,-0.872192462,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn2Co6O24,130.3903521,-1.285551457,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn2Ni6O24,233.8102357,-0.987026363,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn4Co4O24,133.9547258,-1.382686477,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn4Ni4O24,199.0023455,-1.201021165,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn6Co2O24,141.5352297,-1.474319998,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn6Fe2O24,122.4316702,-1.553269819,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn6Ni2O24,177.7521679,-1.388047967,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn7Co1O24,144.7087126,-1.516378259,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn7Fe1O24,129.3426174,-1.561465294,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Mn7Ni1O24,156.1360567,-1.479923368,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Ni4Co4O24,222.246511,-0.980341623,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Ni6Co2O24,273.6131793,-0.867818092,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ba4Ni7Co1O24,267.3405799,-0.820628201,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Co4Ni4O24,247.0050951,-1.004409652,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Co6Ni2O24,208.6591569,-1.092810683,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Co7Ni1O24,166.2128128,-1.160284574,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Co8O24,145.3104687,-1.206214465,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe1Co7O24,143.5172055,-1.24116475,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe1Ni7O24,317.205543,-0.880811516,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe2Co6O24,156.1854423,-1.261653535,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe2Ni6O24,298.5257926,-0.965058442,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe4Co4O24,144.1111659,-1.340041856,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe4Ni4O24,244.7175423,-1.139325294,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe6Co2O24,141.9656596,-1.406944177,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe6Ni2O24,191.3145963,-1.310076896,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe7Co1O24,140.3647815,-1.440923462,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe7Ni1O24,163.497124,-1.395300322,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Fe8O24,138.5829033,-1.475083748,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn1Co7O24,130.5589983,-1.273711225,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn1Fe7O24,137.369485,-1.495301473,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn1Ni7O24,323.6341506,-0.894837491,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn2Co6O24,149.647778,-1.307367736,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn2Fe6O24,135.3693166,-1.516305948,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn2Ni6O24,305.4145078,-0.999078892,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn4Co4O24,140.2651818,-1.412912506,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn4Fe4O24,121.6924192,-1.560998898,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn4Ni4O24,240.5765582,-1.212490944,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn6Co2O24,141.9211013,-1.505864027,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn6Fe2O24,131.977595,-1.580564348,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn6Ni2O24,185.8070395,-1.411922996,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn7Co1O24,154.6418111,-1.540447038,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn7Fe1O24,135.408933,-1.592058323,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn7Ni1O24,159.4014052,-1.510659897,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Mn8O24,136.8085209,-1.605584048,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Ni4Co4O24,250.9958451,-1.000418902,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Ni6Co2O24,315.5148751,-0.878091871,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Ni7Co1O24,329.0428343,-0.83398548,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4Ni8O24,335.3212934,-0.79712859,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ca4V8O24,66.99094092,-2.0970575,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Dy4V8O24,183.4755188,-2.149077693,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Gd4V8O24,290.2215711,-2.016190486,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Ho4V8O24,197.6100666,-2.137145585,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La1Mn8Zn3O24,172.0405389,-1.380868688,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La1Zn3Co8O24,229.7224521,-0.961832605,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La1Zn3Fe8O24,227.9140687,-1.221699388,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La1Zn3Ni8O24,381.1078068,-0.58366548,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Co8O24,45.21596181,-1.549726249,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Cr8O24,4.514301375,-2.13181106,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Fe8O24,0,-1.882680782,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Ga8O24,135.1680126,-1.987260217,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Mn8O24,39.24127519,-1.953616583,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Ni8O24,194.2685366,-1.181598624,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Sc8O24,49.36322998,-2.838344454,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4Ti8O24,0,-2.844544162,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4La4V8O24,23.66260283,-2.297691784,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Mg4V8O24,283.0931277,-1.808367507,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Nd4V8O24,87.12994833,-2.205066673,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Co8O24,64.97491856,-1.494464534,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Cr8O24,54.46754183,-2.029663595,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Fe8O24,58.54651811,-1.779610067,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Ga8O24,202.3935915,-1.881115752,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Mn8O24,34.01111394,-1.916678867,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Ni8O24,195.4429933,-1.144921409,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Sc8O24,102.3957427,-2.749288489,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4Ti8O24,0,-2.796493446,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Pr4V8O24,0.53176639,-2.249356569,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Sm4Co8O24,83.91719575,-1.507048108,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Sm4V8O24,95.30504358,-2.186109143,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Co8O24,100.4729218,-1.517319724,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Cr8O24,93.06800775,-2.054721035,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Fe8O24,70.76592361,-1.800637007,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Ga8O24,221.768007,-1.911091692,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Mn8O24,52.55044553,-1.937323057,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Ni8O24,157.6117466,-1.241105849,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Sc8O24,120.8658401,-2.782923429,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4Ti8O24,22.8817925,-2.812830636,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr4Y4V8O24,0,-2.325381509,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Co8O24,111.0667217,-1.226928882,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Fe4Co4O24,117.1431689,-1.353480523,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Fe4Ni4O24,216.1221946,-1.153387211,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Fe6Co2O24,115.5943926,-1.421343344,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Fe6Ni2O24,162.4190808,-1.324463563,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Fe7Co1O24,117.1405144,-1.452175629,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Fe7Ni1O24,135.9554827,-1.409601489,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Fe8O24,112.2873863,-1.489407165,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Mn1Fe7O24,110.8647179,-1.50983414,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Mn2Fe6O24,109.2972995,-1.530405865,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Mn4Fe4O24,98.78441841,-1.574746065,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Mn8O24,113.5014987,-1.616491965,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2Ni8O24,298.2457074,-0.811247507,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ca2V8O24,56.51132963,-2.111453167,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Dy2V8O24,44.18158824,-2.193776388,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Gd2V8O24,36.36673937,-2.18852066,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Hf2Mn6Zn2O24,142.4833928,-1.749762122,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Hf2Zn2Co6O24,190.0020715,-1.42981531,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Hf2Zn2Fe6O24,196.0958763,-1.616899022,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Hf2Zn2Ni6O24,350.0195967,-1.096555216,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ho2V8O24,46.91723712,-2.192141959,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6La2V8O24,27.13300524,-2.205225559,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Mg2V8O24,118.9471195,-2.01866992,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Mn6Nb2Zn2O24,125.0812349,-1.688405758,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Mn8Zn2O24,153.8992765,-1.406443844,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Nb2Zn2Co6O24,166.6993889,-1.386161446,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Nb2Zn2Fe6O24,158.791749,-1.583172408,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Nb2Zn2Ni6O24,306.6668971,-1.079633102,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Nd2V8O24,25.29305299,-2.192486628,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Pr2V8O24,4.457962022,-2.192167576,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Sm2V8O24,19.16672562,-2.193221738,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ta2Mn6Zn2O24,125.7761021,-1.744167605,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ta2Zn2Co6O24,170.8283544,-1.434391792,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ta2Zn2Fe6O24,178.6698856,-1.640976755,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ta2Zn2Ni6O24,302.9858626,-1.135673449,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ti2Mn6Zn2O24,137.3164097,-1.689462677,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ti2Zn2Co6O24,195.1598397,-1.362429364,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ti2Zn2Fe6O24,187.7099145,-1.560494327,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Ti2Zn2Ni6O24,335.5518793,-1.055263271,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Y2V8O24,37.32259412,-2.193912421,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Zn2Co8O24,191.5116151,-0.998775261,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Zn2Fe8O24,200.5045382,-1.248851294,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Zn2Ni8O24,369.7801342,-0.587359136,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Zr2Mn6Zn2O24,125.7729607,-1.72858337,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Zr2Zn2Co6O24,190.4608894,-1.391467308,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Zr2Zn2Fe6O24,179.9954442,-1.59511027,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr6Zr2Zn2Ni6O24,319.7061646,-1.088979464,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Ca1V8O24,37.14261864,-2.118521,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Dy1V8O24,33.31987295,-2.157340486,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Gd1V8O24,28.61719851,-2.155507872,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Ho1V8O24,34.82219739,-2.156388771,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7La1V8O24,21.55620645,-2.166304446,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Mg1V8O24,71.09076358,-2.069399127,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Mn8Zn1O24,122.4870163,-1.516019113,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Nd1V8O24,22.37923032,-2.158191981,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Pr1V8O24,15.12993484,-2.154864205,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Sm1V8O24,20.06194164,-2.157813661,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Y1V8O24,31.31275089,-2.155986127,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Zn1Co8O24,144.3677029,-1.11364278,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Zn1Fe8O24,146.0598287,-1.373479313,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr7Zn1Ni8O24,321.7950028,-0.700042905,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Al1V7O24,38.63286983,-2.169231706,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Al2V6O24,59.74133201,-2.212625078,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Al4V4O24,95.04900638,-2.306321073,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Co4Ni4O24,178.9397849,-1.029910486,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Co6Ni2O24,134.6731166,-1.135334017,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Co7Ni1O24,116.1809765,-1.182730158,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Co8O24,91.26697472,-1.233199299,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Fe1Co7O24,88.32721153,-1.269296084,https://doi.org/10.1016/j.commatsci.2018.04.033
Sr8Fe1Ni7O24,243.428371,-0.90867535,https://doi.org/10.1016/j.commatsci.2018.04.033
